BOOK	CH	VS	G_IDX	GREEK	NBLA_IDX	NBLA_TEXT	ALIGNMENT
1corintios	16	10	01	ἐὰν	01	si	direct
1corintios	16	10	02	δὲ	02	llega	direct
1corintios	16	10	03	ἔλθῃ	03	timoteo	direct
1corintios	16	10	04	τιμόθεος	-	-	shared
1corintios	16	10	05	βλέπετε	04	vean	direct
1corintios	16	10	06	ἵνα	05	que	direct
1corintios	16	10	07	ἀφόβως	06,07,08,09	esté entre ustedes sin	expanded
1corintios	16	10	08	γένηται	10	temor	direct
1corintios	16	10	09	πρὸς	11,12	con ustedes	expanded
1corintios	16	10	10	ὑμᾶς	-	-	shared
1corintios	16	10	11	τὸ	13	pues	direct
1corintios	16	10	12	γὰρ	-	-	shared
1corintios	16	10	13	ἔργον	14,15,16	la obra del	expanded
1corintios	16	10	14	κυρίου	17	señor	direct
1corintios	16	10	15	ἐργάζεται	18	realiza	direct
1corintios	16	10	16	ὡς	19	así	direct
1corintios	16	10	17	κἀγώ	20,21	como yo	expanded
